id_product;id_product_attribute;sku;ean;price;quantity;weight;width;height;depth;attribute_ids;
"49";"10255";"49-10255";"2100000848157";"165.000000";"438";"0.000000";"0.000000";"0.000000";"0.000000";"30|584";
"50";"100";"50-100";"2101000021014";"165.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"52";"103";"52-103";"2102000039825";"75.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"52";"104";"52-104";"2101000023704";"190.000000";"135";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"53";"106";"53-106";"2101000023728";"110.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"54";"108";"54-108";"2101000023735";"199.000000";"18";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"54";"2209";"54-2209";"2102000039849";"75.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"54";"8770";"54-8770";"2100000745302";"195.000000";"8";"0.000000";"0.000000";"0.000000";"0.000000";"102|541|548";
"56";"2440";"56-2440";"2100000012688";"1605.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|184";
"56";"2551";"56-2551";"2100000002900";"4050.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"169|207|308";
"56";"2627";"56-2627";"2100000011599";"2675.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|84";
"56";"3248";"56-3248";"2100000025770";"635.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30|71";
"56";"3249";"56-3249";"2100000025763";"825.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"56";"3386";"56-3386";"2100000034246";"825.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"106|181";
"56";"4095";"56-4095";"2100000106950";"845.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"71|181";
"56";"4096";"56-4096";"2100000106967";"1400.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"340|341";
"56";"4097";"56-4097";"2100000106943";"660.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"71|340";
"56";"4179";"56-4179";"2100000123254";"330.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"58|343";
"56";"4180";"56-4180";"2100000123230";"745.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"106|343";
"56";"4322";"56-4322";"2100000035823";"3545.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"263|283|353";
"56";"4323";"56-4323";"2100000035854";"1150.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"106|207|308";
"56";"4325";"56-4325";"2100000150588";"5950.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"210|259|290|354";
"56";"4327";"56-4327";"2100000150625";"6010.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"143|210|258|355";
"56";"4328";"56-4328";"2100000150632";"4685.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"143|257|270|312";
"56";"4329";"56-4329";"2100000150649";"4620.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"143|167|257|308";
"56";"4330";"56-4330";"2100000150663";"6140.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"204|270|290|357";
"56";"4331";"56-4331";"2100000150687";"5695.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"143|204|270|356";
"56";"4333";"56-4333";"2100000157167";"1135.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"270|340";
"56";"4993";"56-4993";"2100000269686";"3195.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"274|276";
"56";"5197";"56-5197";"2100000281138";"2485.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|268|411";
"56";"5456";"56-5456";"2100000333813";"3535.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|187|274|366";
"56";"5457";"56-5457";"2100000333820";"4100.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|187|269|366";
"56";"5879";"56-5879";"2100000400577";"945.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"440|454";
"56";"6106";"56-6106";"2100000405336";"945.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"181|440";
"56";"6107";"56-6107";"2100000404872";"605.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"181|392";
"56";"7441";"56-7441";"2100000004249";"545.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"33";
"56";"7732";"56-7732";"2100000671731";"4070.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|269|365";
