id_product;id_feature;id_feature_value;
"1924";"102";"18532";
"1924";"103";"18524";
"1925";"8";"25";
"1925";"11";"32";
"1925";"19";"52";
"1925";"21";"56";
"1925";"23";"60";
"1925";"54";"177";
"1925";"58";"2409";
"1925";"85";"2466";
"1925";"91";"2473";
"1925";"99";"46929";
"1925";"101";"18518";
"1925";"102";"18532";
"1926";"9";"18669";
"1926";"19";"52";
"1926";"54";"177";
"1926";"59";"2410";
"1926";"60";"2411";
"1926";"85";"2466";
"1926";"95";"2476";
"1926";"99";"26417";
"1926";"101";"18518";
"1926";"104";"19118";
"1927";"1";"187";
"1927";"9";"29";
"1927";"48";"75";
"1927";"49";"6206";
"1927";"54";"177";
"1927";"80";"2446";
"1927";"99";"19620";
"1927";"100";"19621";
"1927";"101";"18517";
"1927";"102";"18521";
"1928";"1";"187";
"1928";"9";"29";
"1928";"48";"75";
"1928";"49";"6206";
"1928";"54";"177";
"1928";"80";"2446";
"1928";"99";"20139";
"1928";"100";"20140";
"1928";"101";"18517";
"1928";"102";"18521";
"1929";"9";"29";
"1929";"48";"76";
"1929";"54";"176";
"1929";"98";"2479";
"1929";"99";"65871";
"1929";"100";"65872";
"1929";"101";"18517";
"1929";"102";"18615";
"1929";"103";"18526";
"1930";"1";"141";
"1930";"9";"29";
"1930";"48";"74";
"1930";"49";"139";
"1930";"54";"176";
"1930";"99";"65835";
"1930";"100";"65836";
"1930";"101";"18517";
"1931";"1";"183";
"1931";"8";"25";
"1931";"9";"29";
"1931";"23";"60";
"1931";"48";"75";
"1931";"49";"117";
"1931";"54";"176";
"1931";"59";"2410";
"1931";"67";"2418";
"1931";"69";"2420";
"1931";"91";"2473";
"1931";"99";"66003";
"1931";"100";"66004";
"1931";"101";"18518";
"1931";"102";"18521";
"1932";"1";"127";
"1932";"9";"29";
"1932";"48";"75";
"1932";"49";"128";
"1932";"54";"176";
"1932";"80";"2441";
"1932";"99";"57669";
"1932";"100";"57670";
"1932";"101";"18517";
"1932";"102";"18521";
"1933";"1";"134";
"1933";"8";"25";
"1933";"9";"18669";
"1933";"10";"30";
"1933";"19";"52";
"1933";"48";"76";
"1933";"49";"115";
"1933";"54";"176";
"1933";"59";"2410";
"1933";"80";"2436";
"1933";"85";"2466";
"1933";"86";"2468";
"1933";"99";"54315";
"1933";"100";"54316";
"1933";"101";"18518";
"1933";"102";"18615";
"1933";"103";"18524";
"1933";"104";"19118";
"1934";"99";"59534";
"1935";"1";"12487";
"1935";"9";"18614";
"1935";"48";"76";
"1935";"49";"4318";
"1935";"54";"176";
"1935";"80";"2448";
"1935";"99";"67649";
"1935";"100";"67650";
"1935";"101";"18517";
"1935";"102";"18615";
"1935";"103";"18526";
"1936";"1";"141";
"1936";"9";"18614";
"1936";"18";"50";
"1936";"21";"56";
"1936";"32";"87";
"1936";"48";"76";
"1936";"54";"176";
"1936";"60";"2411";
"1936";"62";"2413";
"1936";"64";"2415";
"1936";"66";"2417";
"1936";"80";"2448";
"1936";"81";"2429";
"1936";"83";"2464";
"1936";"99";"19953";
"1936";"100";"19954";
"1936";"101";"18518";
"1936";"102";"18615";
"1936";"103";"18525";
"1937";"1";"183";
"1937";"8";"25";
"1937";"9";"18614";
"1937";"10";"30";
"1937";"13";"40";
"1937";"19";"52";
"1937";"48";"75";
"1937";"54";"177";
"1937";"59";"2410";
"1937";"66";"2417";
"1937";"67";"2418";
"1937";"76";"2424";
"1937";"80";"2448";
"1937";"81";"2429";
"1937";"85";"2466";
"1937";"95";"2476";
"1937";"96";"2478";
"1937";"99";"21874";
"1937";"100";"21875";
"1937";"101";"18518";
"1938";"1";"18861";
"1938";"8";"25";
"1938";"9";"18614";
"1938";"13";"40";
"1938";"19";"52";
"1938";"48";"75";
"1938";"49";"6206";
"1938";"54";"177";
"1938";"59";"2410";
"1938";"66";"2417";
"1938";"76";"2424";
"1938";"80";"2445";
"1938";"81";"2429";
"1938";"85";"2466";
"1938";"95";"2476";
"1938";"96";"2478";
"1938";"99";"19987";
"1938";"100";"19988";
"1938";"101";"18518";
"1938";"102";"18615";
"1939";"1";"18861";
"1939";"8";"25";
"1939";"9";"18614";
"1939";"13";"40";
"1939";"19";"52";
"1939";"48";"75";
"1939";"49";"6206";
"1939";"54";"177";
"1939";"59";"2410";
"1939";"76";"2424";
"1939";"80";"2445";
"1939";"81";"2429";
"1939";"85";"2466";
"1939";"95";"2476";
"1939";"96";"2478";
"1939";"99";"19993";
"1939";"100";"19994";
"1939";"101";"18518";
"1939";"102";"18532";
"1940";"1";"127";
"1940";"19";"52";
"1940";"48";"76";
"1940";"54";"179";
"1940";"59";"2410";
"1940";"67";"2418";
"1940";"95";"2476";
"1940";"99";"56580";
"1940";"100";"56581";
"1940";"101";"18518";
"1940";"102";"18521";
"1940";"103";"18525";
"1942";"100";"21532";
"1943";"1";"15";
"1943";"8";"25";
"1943";"9";"18669";
"1943";"11";"32";
"1943";"19";"52";
"1943";"48";"75";
"1943";"49";"18508";
"1943";"54";"177";
"1943";"59";"2410";
"1943";"80";"2443";
"1943";"85";"2466";
"1943";"99";"46907";
"1943";"100";"46908";
"1943";"101";"18518";
"1944";"1";"145";
"1944";"8";"26";
"1944";"9";"18669";
"1944";"11";"32";
"1944";"19";"52";
"1944";"48";"75";
"1944";"49";"18507";
"1944";"54";"178";
"1944";"59";"2410";
"1944";"76";"2424";
"1944";"80";"2443";
"1944";"85";"2466";
"1944";"99";"59320";
"1944";"100";"59321";
"1944";"101";"18517";
"1945";"1";"141";
"1945";"8";"25";
"1945";"9";"18669";
"1945";"48";"75";
"1945";"54";"178";
"1945";"80";"2448";
"1945";"99";"64743";
"1945";"100";"64744";
"1945";"101";"18518";
"1945";"102";"18615";
"1945";"103";"18524";
"1946";"1";"134";
"1946";"19";"52";
"1946";"48";"75";
"1946";"54";"177";
"1946";"59";"2410";
"1946";"66";"2417";
"1946";"80";"2451";
"1946";"81";"2429";
"1946";"95";"2476";
"1946";"99";"58689";
"1946";"100";"58690";
"1946";"101";"18517";
"1946";"103";"18525";
"1947";"99";"23256";
"1949";"1";"4279";
"1949";"9";"29";
"1949";"18";"50";
"1949";"19";"52";
"1949";"48";"74";
"1949";"49";"124";
"1949";"54";"177";
"1949";"59";"2410";
"1949";"60";"2411";
"1949";"85";"2466";
"1949";"86";"2468";
"1949";"99";"42553";
"1949";"100";"42554";
"1949";"101";"18517";
"1950";"1";"35859";
"1950";"8";"25";
"1950";"9";"18669";
"1950";"13";"40";
"1950";"18";"50";
"1950";"19";"52";
"1950";"21";"56";
"1950";"32";"87";
"1950";"48";"74";
"1950";"49";"139";
"1950";"54";"178";
"1950";"59";"2410";
"1950";"60";"2411";
"1950";"86";"2468";
"1950";"98";"2479";
"1950";"99";"54134";
"1950";"100";"54135";
"1950";"101";"18518";
"1950";"102";"18522";
"1951";"1";"4279";
"1951";"8";"25";
"1951";"48";"74";
"1951";"49";"124";
"1951";"54";"176";
"1951";"58";"2409";
"1951";"85";"2466";
"1951";"95";"2476";
"1951";"99";"22268";
"1951";"100";"22269";
"1951";"101";"18519";
"1951";"122";"19586";
"1953";"99";"23497";
"1954";"99";"23496";
"1955";"1";"187";
"1955";"8";"25";
"1955";"9";"18669";
"1955";"13";"40";
"1955";"19";"52";
"1955";"48";"75";
"1955";"49";"6206";
"1955";"54";"177";
"1955";"59";"2410";
"1955";"76";"2424";
"1955";"80";"2445";
"1955";"81";"2429";
"1955";"85";"2466";
"1955";"95";"2476";
"1955";"96";"2478";
"1955";"99";"33860";
"1955";"100";"33861";
"1955";"101";"18518";
"1955";"102";"18532";
"1956";"1";"142";
"1956";"8";"25";
"1956";"9";"18669";
"1956";"10";"30";
"1956";"18";"50";
"1956";"19";"52";
"1956";"32";"88";
"1956";"45";"98";
"1956";"46";"99";
"1956";"48";"75";
"1956";"49";"170";
"1956";"54";"176";
"1956";"74";"2427";
"1956";"83";"2464";
"1956";"85";"2466";
"1956";"88";"2469";
"1956";"91";"2473";
"1956";"99";"64771";
"1956";"100";"64772";
"1956";"101";"18517";
"1956";"102";"18532";
"1957";"1";"134";
"1957";"9";"18669";
"1957";"48";"74";
"1957";"49";"146";
"1957";"54";"177";
"1957";"80";"2448";
"1957";"99";"36927";
"1957";"100";"42656";
"1957";"101";"18518";
"1957";"102";"18615";
"1958";"1";"18668";
"1958";"8";"25";
"1958";"9";"18669";
"1958";"13";"40";
"1958";"14";"42";
"1958";"17";"48";
"1958";"19";"52";
"1958";"32";"87";
"1958";"48";"74";
"1958";"49";"6206";
"1958";"54";"176";
"1958";"59";"2410";
"1958";"66";"2417";
"1958";"80";"2437";
"1958";"95";"2476";
"1958";"99";"57097";
"1958";"100";"57098";
"1958";"101";"18517";
"1959";"1";"145";
"1959";"9";"18669";
"1959";"48";"74";
"1959";"49";"6206";
"1959";"54";"177";
"1959";"80";"2448";
"1959";"99";"39560";
"1959";"100";"42655";
"1959";"101";"18518";
"1959";"102";"18615";
"1959";"103";"18524";
"1960";"1";"187";
"1960";"9";"18669";
"1960";"48";"74";
"1960";"49";"146";
"1960";"54";"177";
"1960";"80";"2448";
"1960";"99";"39567";
"1960";"100";"42654";
"1961";"1";"125";
"1961";"9";"18669";
"1961";"13";"40";
"1961";"18";"50";
"1961";"32";"87";
"1961";"34";"90";
"1961";"48";"75";
"1961";"49";"124";
"1961";"54";"176";
"1961";"59";"2410";
"1961";"66";"2417";
"1961";"75";"2425";
"1961";"80";"2448";
"1961";"86";"2468";
"1961";"99";"38070";
"1961";"100";"38071";
"1961";"101";"18518";
"1961";"102";"18532";
"1964";"1";"187";
"1964";"9";"18614";
"1964";"48";"74";
"1964";"49";"133";
"1964";"54";"178";
"1964";"80";"2436";
"1964";"99";"54971";
"1964";"100";"54972";
"1964";"101";"18518";
"1964";"102";"18522";
"1964";"103";"18524";
"1965";"1";"187";
"1965";"9";"18614";
"1965";"48";"74";
"1965";"49";"133";
"1965";"54";"179";
"1965";"80";"2436";
"1965";"99";"55001";
"1965";"100";"55002";
"1965";"101";"18518";
"1965";"102";"18522";
"1965";"103";"18524";
"1969";"1";"125";
"1969";"9";"18669";
"1969";"48";"74";
"1969";"49";"117";
"1969";"54";"178";
"1969";"99";"56806";
"1969";"100";"56807";
"1969";"101";"18518";
"1969";"102";"22387";
"1969";"103";"22389";
"1969";"122";"19600";
"1970";"1";"145";
"1970";"9";"18669";
"1970";"48";"74";
"1970";"49";"133";
"1970";"54";"178";
"1970";"80";"2436";
"1970";"99";"55003";
"1970";"100";"55004";
"1970";"101";"18518";
"1970";"102";"18522";
"1970";"103";"18524";
"1971";"1";"145";
"1971";"9";"18669";
"1971";"48";"74";
"1971";"49";"133";
"1971";"54";"178";
"1971";"80";"2445";
"1971";"99";"54943";
"1971";"100";"54944";
"1971";"101";"18518";
"1971";"102";"18522";
"1971";"103";"18524";
"1972";"1";"130";
"1972";"9";"18669";
"1972";"48";"74";
"1972";"49";"133";
"1972";"54";"177";
"1972";"80";"2445";
"1972";"99";"54999";
"1972";"100";"55000";
"1972";"101";"18518";
"1972";"102";"18522";
"1972";"103";"18524";
"1973";"1";"130";
"1973";"9";"18669";
"1973";"48";"76";
"1973";"49";"146";
"1973";"54";"178";
"1973";"80";"2441";
"1973";"99";"28200";
"1973";"100";"42710";
"1973";"101";"18518";
"1973";"102";"18522";
"1973";"103";"22186";
"1976";"1";"123";
"1976";"9";"18669";
"1976";"48";"75";
"1976";"49";"139";
"1976";"54";"178";
"1976";"80";"2436";
"1976";"99";"58908";
"1976";"100";"58909";
"1976";"101";"22386";
"1976";"102";"22387";
"1976";"103";"18524";
"1977";"1";"125";
"1977";"9";"18614";
"1977";"13";"40";
"1977";"48";"76";
"1977";"49";"124";
"1977";"54";"178";
"1977";"59";"2410";
"1977";"66";"2417";
"1977";"75";"2425";
"1977";"77";"2430";
"1977";"80";"2443";
"1977";"86";"2468";
"1977";"99";"55794";
"1977";"100";"55795";
"1977";"101";"18518";
"1977";"102";"22387";
"1977";"103";"18524";
"1977";"123";"44500";
"1978";"1";"13122";
"1978";"9";"18614";
"1978";"48";"76";
"1978";"49";"128";
"1978";"54";"177";
"1978";"80";"2441";
"1978";"99";"28035";
"1978";"100";"42676";
"1978";"101";"18518";
"1978";"102";"22387";
"1978";"103";"18524";
"1978";"123";"44503";
"1979";"1";"125";
"1979";"9";"18614";
"1979";"48";"76";
"1979";"49";"124";
"1979";"54";"177";
"1979";"80";"2441";
"1979";"99";"59383";
"1979";"100";"59384";
"1979";"101";"18518";
"1979";"102";"22387";
"1979";"103";"18524";
"1979";"123";"44503";
"1980";"1";"134";
"1980";"9";"18614";
"1980";"48";"76";
"1980";"49";"117";
"1980";"54";"177";
"1980";"80";"2441";
"1980";"99";"33407";
"1980";"100";"33408";
"1980";"101";"18518";
"1980";"102";"22387";
"1980";"103";"18524";
"1980";"123";"44503";
"1981";"1";"125";
"1981";"9";"18614";
"1981";"48";"76";
"1981";"49";"13125";
"1981";"54";"177";
"1981";"80";"2441";
"1981";"99";"65991";
"1981";"100";"65992";
"1981";"101";"18518";
"1981";"102";"22387";
"1981";"103";"18524";
"1981";"123";"44503";
"1982";"1";"134";
"1982";"9";"18614";
"1982";"48";"76";
"1982";"49";"117";
"1982";"54";"177";
"1982";"80";"2441";
"1982";"99";"67059";
"1982";"100";"67060";
"1982";"101";"18518";
"1982";"102";"22387";
"1982";"103";"18524";
"1982";"123";"44503";
"1983";"1";"145";
"1983";"9";"18614";
"1983";"48";"76";
"1983";"49";"146";
"1983";"54";"177";
"1983";"80";"2441";
"1983";"99";"44736";
"1983";"100";"44737";
"1983";"101";"18518";
"1983";"102";"22387";
"1983";"103";"18524";
"1983";"123";"44503";
"1984";"1";"123";
"1984";"9";"18614";
"1984";"48";"76";
"1984";"49";"139";
"1984";"54";"177";
"1984";"80";"2441";
"1984";"99";"55408";
"1984";"100";"55409";
"1984";"101";"18518";
"1984";"102";"22387";
"1984";"103";"18524";
"1984";"123";"44503";
"1985";"1";"134";
"1985";"9";"18614";
"1985";"48";"76";
"1985";"49";"117";
"1985";"54";"178";
"1985";"80";"2446";
"1985";"99";"54913";
"1985";"100";"54914";
"1985";"101";"22388";
"1985";"102";"22387";
"1985";"103";"22389";
"1985";"123";"44504";
"1986";"1";"174";
"1986";"9";"18669";
"1986";"49";"146";
"1986";"54";"176";
"1986";"80";"2436";
"1986";"99";"63193";
"1986";"100";"63194";
"1986";"101";"18519";
"1986";"102";"18615";
"1986";"103";"18524";
"1987";"1";"125";
"1987";"9";"18669";
"1987";"48";"76";
"1987";"49";"124";
"1987";"54";"176";
"1987";"80";"2446";
"1987";"99";"47068";
"1987";"100";"47069";
"1987";"101";"18518";
"1987";"102";"18532";
"1987";"103";"18527";
"1988";"1";"125";
"1988";"9";"18669";
"1988";"48";"76";
"1988";"49";"124";
"1988";"54";"176";
"1988";"80";"2446";
"1988";"99";"47186";
"1988";"100";"47187";
"1988";"101";"18518";
"1988";"102";"18532";
"1988";"103";"18527";
"1989";"1";"125";
"1989";"9";"18669";
"1989";"48";"74";
"1989";"49";"124";
"1989";"54";"178";
"1989";"80";"2448";
"1989";"99";"37702";
"1989";"100";"37703";
"1989";"101";"18518";
"1989";"102";"22387";
"1989";"103";"18524";
"1990";"1";"145";
"1990";"9";"18669";
"1990";"48";"74";
"1990";"49";"146";
"1990";"54";"178";
"1990";"80";"2448";
"1990";"99";"59811";
"1990";"100";"59812";
"1990";"101";"18518";
"1990";"102";"22387";
"1990";"103";"18524";
"1991";"1";"145";
"1991";"9";"18669";
"1991";"48";"74";
"1991";"49";"146";
"1991";"54";"177";
"1991";"80";"2448";
"1991";"99";"24561";
"1991";"100";"24562";
"1991";"101";"18518";
"1991";"102";"22387";
"1991";"103";"18524";
"1992";"1";"145";
"1992";"9";"18669";
"1992";"48";"74";
"1992";"49";"146";
"1992";"54";"178";
"1992";"80";"2448";
"1992";"99";"27233";
"1992";"100";"27234";
"1992";"101";"22390";
"1992";"102";"22387";
"1992";"103";"18524";
"1994";"1";"125";
"1994";"9";"18669";
"1994";"48";"75";
"1994";"49";"124";
"1994";"54";"178";
"1994";"80";"2448";
"1994";"99";"51322";
"1994";"100";"51323";
"1994";"101";"18518";
"1994";"102";"18532";
"1994";"103";"18527";
"1995";"1";"145";
"1995";"9";"18669";
"1995";"48";"75";
"1995";"49";"146";
"1995";"54";"176";
"1995";"80";"2450";
"1995";"99";"32592";
"1995";"100";"32593";
"1995";"101";"18518";
"1995";"102";"18532";
"1995";"103";"18527";
"1996";"1";"132";
"1996";"9";"18669";
"1996";"48";"75";
"1996";"49";"133";
"1996";"54";"176";
"1996";"80";"2446";
"1996";"99";"57319";
"1996";"100";"57320";
"1996";"101";"18518";
"1996";"102";"18532";
"1996";"103";"18527";
"1997";"1";"145";
"1997";"9";"18669";
"1997";"48";"75";
"1997";"49";"146";
"1997";"54";"176";
"1997";"80";"2446";
"1997";"99";"56550";
"1997";"100";"56551";
"1997";"101";"18518";
"1997";"102";"18532";
"1997";"103";"18527";
"1998";"1";"187";
"1998";"9";"18669";
"1998";"48";"74";
"1998";"49";"133";
"1998";"54";"176";
"1998";"80";"2446";
"1998";"99";"46035";
"1998";"100";"46036";
"1998";"101";"18518";
"1998";"102";"18532";
"1998";"103";"18527";
"1999";"1";"134";
"1999";"9";"18669";
"1999";"48";"76";
"1999";"49";"124";
"1999";"54";"178";
"1999";"80";"2446";
"1999";"99";"38924";
"1999";"100";"42739";
"1999";"101";"18518";
"1999";"102";"18532";
"1999";"103";"18527";
"2000";"1";"132";
"2000";"9";"18669";
"2000";"48";"75";
"2000";"49";"13125";
"2000";"54";"177";
"2000";"80";"2446";
"2000";"99";"43093";
"2000";"100";"43094";
"2000";"101";"18518";
"2000";"102";"18532";
"2000";"103";"18527";
"2001";"1";"130";
"2001";"9";"18669";
"2001";"48";"75";
"2001";"49";"13125";
"2001";"54";"177";
"2001";"80";"2446";
"2001";"99";"38167";
"2001";"100";"38168";
"2001";"101";"18518";
"2001";"102";"18532";
"2001";"103";"18527";
"2003";"1";"134";
"2003";"9";"18614";
"2003";"48";"74";
"2003";"49";"117";
"2003";"54";"178";
"2003";"80";"2445";
"2003";"99";"38123";
"2003";"100";"42748";
"2003";"101";"18518";
"2003";"102";"18532";
"2004";"1";"13122";
"2004";"9";"18614";
"2004";"48";"76";
"2004";"49";"117";
"2004";"54";"177";
"2004";"80";"2441";
"2004";"99";"40271";
"2004";"100";"42678";
"2004";"101";"18518";
"2004";"102";"22387";
"2004";"103";"18524";
"2004";"123";"44503";
"2005";"1";"125";
"2005";"9";"18669";
"2005";"48";"74";
"2005";"49";"133";
"2005";"54";"178";
"2005";"99";"28097";
"2005";"100";"42740";
"2005";"101";"18518";
"2005";"102";"22387";
"2005";"103";"22389";
"2007";"1";"130";
"2007";"9";"18669";
"2007";"48";"75";
"2007";"49";"18507";
"2007";"54";"177";
"2007";"80";"2445";
"2007";"99";"57047";
"2007";"100";"57048";
"2007";"101";"18517";
"2007";"102";"22387";
"2007";"103";"22389";
"2008";"1";"121";
"2008";"9";"18669";
"2008";"48";"74";
"2008";"54";"177";
"2008";"80";"2448";
"2008";"99";"49228";
"2008";"100";"49229";
"2008";"101";"18518";
"2009";"1";"4279";
"2009";"9";"18669";
"2009";"48";"75";
"2009";"49";"4318";
"2009";"54";"177";
"2009";"80";"2458";
"2009";"99";"46031";
"2009";"100";"46032";
"2009";"101";"18517";
"2009";"102";"22387";
"2009";"103";"22391";
"2010";"1";"125";
"2010";"9";"18669";
"2010";"48";"75";
"2010";"49";"124";
"2010";"54";"176";
"2010";"80";"2448";
"2010";"99";"65931";
"2010";"100";"65932";
"2010";"101";"18518";
"2010";"102";"18532";
"2010";"103";"18527";
"2011";"1";"12487";
"2011";"9";"18669";
"2011";"48";"76";
"2011";"54";"178";
"2011";"80";"2446";
"2011";"99";"58627";
"2011";"100";"58628";
"2011";"101";"18518";
"2011";"102";"18532";
"2011";"103";"22389";
"2012";"1";"136";
"2012";"9";"18669";
"2012";"48";"75";
"2012";"49";"124";
"2012";"54";"177";
"2012";"80";"2445";
"2012";"99";"66301";
"2012";"100";"66302";
"2012";"101";"22390";
"2012";"102";"22387";
"2012";"103";"22392";
"2014";"1";"130";
"2014";"9";"18669";
"2014";"48";"74";
"2014";"49";"13125";
"2014";"54";"177";
"2014";"80";"2445";
"2014";"99";"38350";
"2014";"100";"42653";
"2014";"101";"18518";
"2014";"102";"22387";
"2014";"103";"22393";
"2018";"1";"134";
"2018";"9";"18669";
"2018";"48";"76";
"2018";"49";"133";
"2018";"54";"178";
"2018";"80";"2441";
"2018";"99";"45272";
"2018";"100";"45273";
"2018";"101";"18518";
"2018";"102";"18522";
"2018";"103";"22186";
"2019";"1";"132";
"2019";"9";"18669";
"2019";"48";"76";
"2019";"49";"133";
"2019";"54";"178";
"2019";"80";"2441";
"2019";"99";"28935";
"2019";"100";"42715";
"2019";"101";"18518";
"2019";"102";"22387";
"2019";"103";"22389";
"2020";"1";"130";
"2020";"9";"18669";
"2020";"48";"76";
"2020";"49";"146";
"2020";"54";"177";
"2020";"80";"2441";
"2020";"99";"45240";
"2020";"100";"45241";
"2020";"101";"18518";
"2020";"102";"18522";
"2020";"103";"22186";
"2021";"1";"13122";
"2021";"9";"18669";
"2021";"48";"76";
"2021";"49";"146";
"2021";"54";"178";
"2021";"80";"2441";
"2021";"99";"33075";
"2021";"100";"42713";
"2021";"101";"18518";
"2021";"102";"18522";
"2021";"103";"22186";
"2022";"1";"123";
"2022";"9";"18669";
"2022";"48";"74";
"2022";"49";"117";
"2022";"54";"178";
"2022";"80";"2441";
"2022";"99";"45248";
"2022";"100";"45249";
"2022";"101";"22386";
"2022";"102";"18522";
"2022";"103";"22389";
"2023";"1";"134";
"2023";"9";"18669";
"2023";"48";"76";
"2023";"49";"133";
"2023";"54";"178";
"2023";"80";"2441";
"2023";"99";"33344";
"2023";"100";"42708";
"2023";"101";"22390";
"2023";"102";"18522";
"2023";"103";"22186";
"2024";"1";"134";
"2024";"9";"18669";
"2024";"48";"76";
"2024";"49";"146";
"2024";"54";"178";
"2024";"80";"2441";
"2024";"99";"28067";
"2024";"100";"42711";
"2024";"101";"18518";
"2024";"102";"22387";
"2024";"103";"22186";
"2025";"1";"127";
"2025";"9";"18669";
"2025";"48";"76";
"2025";"49";"128";
"2025";"54";"178";
"2025";"80";"2441";
"2025";"99";"50160";
"2025";"100";"50161";
"2025";"101";"18518";
"2025";"102";"22387";
"2025";"103";"22186";
"2026";"1";"130";
"2026";"9";"18669";
"2026";"48";"76";
"2026";"49";"128";
"2026";"54";"177";
"2026";"80";"2441";
"2026";"99";"28072";
"2026";"100";"42716";
"2026";"101";"18518";
"2026";"102";"22387";
"2027";"1";"137";
"2027";"48";"76";
"2027";"49";"117";
"2027";"54";"177";
"2027";"80";"2441";
"2027";"99";"33069";
"2027";"100";"42712";
"2027";"101";"18518";
"2027";"102";"18522";
"2028";"1";"13122";
"2028";"9";"18669";
"2028";"48";"74";
"2028";"49";"117";
"2028";"54";"177";
"2028";"99";"63482";
"2028";"100";"63483";
"2028";"101";"18518";
"2028";"102";"18522";
"2028";"103";"22389";
"2029";"1";"145";
"2029";"9";"18669";
"2029";"48";"75";
"2029";"54";"176";
"2029";"80";"2450";
"2029";"99";"57035";
"2029";"100";"57036";
"2029";"101";"18518";
"2029";"102";"18522";
"2030";"1";"141";
"2030";"9";"18669";
"2030";"48";"76";
"2030";"49";"4318";
"2030";"54";"178";
"2030";"80";"2448";
"2030";"99";"61734";
"2030";"100";"61735";
"2030";"101";"22390";
"2030";"102";"18522";
"2030";"103";"22391";
"2031";"1";"137";
"2031";"9";"18669";
"2031";"48";"76";
"2031";"54";"177";
"2031";"80";"2433";
"2031";"99";"61732";
"2031";"100";"61733";
"2031";"101";"18518";
"2031";"102";"18522";
"2031";"103";"22391";
"2032";"1";"141";
"2032";"9";"18669";
"2032";"48";"76";
"2032";"54";"177";
"2032";"80";"2439";
"2032";"99";"67109";
"2032";"100";"67110";
"2032";"101";"18518";
