id_product;id_image;position;cover;
"1203";"8672";"6";"";
"1203";"8673";"7";"";
"1203";"8674";"8";"";
"1203";"8714";"9";"";
"1203";"8715";"10";"";
"1203";"8716";"11";"";
"1203";"8717";"12";"";
"1203";"8718";"13";"";
"1203";"9263";"14";"";
"1204";"4003";"1";"";
"1204";"4002";"2";"1";
"1204";"4004";"4";"";
"1204";"4005";"4";"";
"1204";"8664";"5";"";
"1204";"8665";"6";"";
"1204";"8666";"7";"";
"1204";"8667";"8";"";
"1204";"8668";"9";"";
"1204";"8711";"10";"";
"1204";"8712";"11";"";
"1204";"10290";"12";"";
"1204";"10291";"13";"";
"1204";"10292";"14";"";
"1204";"10293";"15";"";
"1204";"10414";"16";"";
"1204";"11471";"17";"";
"1205";"10002";"1";"";
"1205";"10003";"2";"";
"1205";"10004";"3";"1";
"1205";"10005";"4";"";
"1205";"10006";"5";"";
"1205";"10007";"6";"";
"1206";"3998";"1";"1";
"1206";"3997";"2";"";
"1207";"4000";"1";"1";
"1207";"3999";"2";"";
"1207";"4001";"3";"";
"1208";"3996";"1";"1";
"1209";"3994";"1";"1";
"1209";"3993";"2";"";
"1209";"3992";"3";"";
"1209";"3995";"4";"";
"1210";"3988";"1";"1";
"1210";"3990";"2";"";
"1210";"3989";"3";"";
"1211";"3987";"1";"1";
"1211";"8675";"2";"";
"1211";"8676";"3";"";
"1211";"8677";"4";"";
"1212";"4071";"1";"1";
"1212";"4073";"2";"";
"1212";"4072";"3";"";
"1212";"5810";"4";"";
"1213";"4033";"1";"";
"1213";"4034";"2";"";
"1213";"7389";"3";"";
"1213";"7390";"4";"";
"1213";"7391";"5";"";
"1213";"7392";"6";"";
"1213";"7393";"7";"";
"1213";"7394";"8";"";
"1213";"7395";"9";"";
"1213";"7397";"10";"";
"1213";"7398";"11";"";
"1213";"7399";"12";"";
"1213";"7400";"13";"";
"1213";"7401";"14";"";
"1213";"7402";"15";"";
"1213";"7403";"16";"";
"1213";"7404";"17";"";
"1213";"7405";"18";"";
"1213";"7406";"19";"";
"1213";"7778";"20";"";
"1213";"7779";"21";"";
"1213";"8831";"22";"";
"1213";"10413";"23";"";
"1213";"14447";"24";"1";
"1214";"4667";"1";"";
"1214";"4668";"2";"";
"1214";"4669";"3";"";
"1214";"4741";"4";"";
"1214";"4888";"5";"";
"1214";"4889";"6";"";
"1214";"4890";"7";"";
"1214";"4893";"8";"";
"1214";"4894";"9";"";
"1214";"6926";"10";"1";
"1214";"9473";"11";"";
"1214";"9474";"12";"";
"1214";"9475";"13";"";
"1214";"9477";"14";"";
"1215";"4654";"1";"1";
"1215";"4655";"2";"";
"1215";"4656";"3";"";
"1216";"4573";"1";"1";
"1216";"4574";"2";"";
"1216";"4575";"3";"";
"1216";"4576";"4";"";
"1217";"4006";"1";"";
"1217";"4011";"2";"";
"1217";"4007";"3";"";
"1217";"4008";"4";"";
"1217";"4009";"5";"";
"1217";"13012";"6";"";
"1217";"13013";"7";"1";
"1217";"13014";"8";"";
"1217";"14742";"9";"";
"1217";"16440";"10";"";
"1218";"13523";"1";"";
"1218";"13524";"2";"";
"1218";"13935";"3";"";
"1218";"13936";"4";"";
"1218";"13937";"5";"";
"1218";"13938";"6";"";
"1218";"13939";"7";"1";
"1218";"13940";"8";"";
"1218";"13941";"9";"";
"1220";"4657";"1";"";
"1220";"4658";"2";"";
"1220";"4659";"3";"";
"1220";"5114";"4";"";
"1220";"5280";"5";"";
"1220";"6802";"6";"";
"1220";"6927";"7";"";
"1220";"12783";"8";"1";
"1220";"12934";"9";"";
"1221";"4100";"1";"";
"1221";"4115";"2";"";
"1221";"4117";"3";"";
"1221";"4098";"4";"";
"1221";"4111";"5";"";
"1221";"4112";"6";"";
"1221";"4114";"7";"";
"1221";"4116";"8";"";
"1221";"5538";"9";"";
"1221";"8743";"10";"";
"1221";"8744";"11";"";
"1221";"8745";"12";"";
"1221";"8747";"13";"";
"1221";"8748";"14";"";
"1221";"8749";"15";"";
"1221";"8750";"16";"";
"1221";"8751";"17";"";
"1221";"8768";"18";"1";
"1221";"8828";"19";"";
"1221";"11409";"20";"";
"1221";"11410";"21";"";
"1221";"11411";"22";"";
"1222";"4041";"1";"1";
"1222";"4042";"2";"";
"1222";"4043";"3";"";
"1224";"4151";"1";"";
"1224";"11564";"2";"";
"1224";"11565";"3";"";
"1224";"11566";"4";"1";
"1224";"11567";"5";"";
"1225";"6668";"1";"";
"1225";"6669";"2";"";
"1225";"6670";"3";"";
"1225";"6671";"4";"";
"1225";"6672";"5";"";
"1225";"6673";"6";"";
"1225";"6674";"7";"";
"1225";"6675";"8";"";
"1225";"6676";"9";"";
"1225";"11166";"10";"";
"1225";"13192";"11";"";
"1225";"13193";"12";"";
"1225";"16963";"13";"1";
"1226";"4094";"1";"1";
"1227";"4035";"2";"";
"1227";"4037";"2";"";
"1227";"4036";"3";"";
"1227";"4937";"4";"";
"1227";"4938";"5";"";
"1227";"19473";"6";"1";
"1228";"4038";"1";"1";
"1228";"4039";"2";"";
"1228";"4040";"3";"";
"1228";"4939";"4";"";
"1228";"4940";"5";"";
"1228";"4941";"6";"";
"1228";"8926";"7";"";
"1228";"9265";"8";"";
"1228";"9266";"9";"";
"1228";"10122";"10";"";
"1229";"4386";"1";"1";
"1229";"4387";"2";"";
"1231";"4719";"1";"1";
"1232";"4398";"1";"1";
"1232";"4399";"2";"";
"1233";"4104";"1";"";
"1233";"6830";"2";"";
"1233";"8578";"3";"1";
"1233";"8580";"4";"";
"1233";"8582";"5";"";
"1233";"8583";"6";"";
"1233";"9218";"7";"";
"1233";"8585";"8";"";
"1233";"10381";"9";"";
"1233";"11743";"10";"";
"1233";"11744";"11";"";
"1233";"12729";"12";"";
"1234";"4649";"1";"";
"1234";"4786";"2";"1";
"1236";"4102";"1";"1";
"1238";"4407";"1";"";
"1238";"4650";"2";"1";
"1239";"4720";"1";"1";
"1239";"4721";"2";"";
"1240";"4227";"1";"";
"1240";"4228";"2";"";
"1240";"4229";"3";"";
"1240";"4230";"4";"1";
"1241";"4411";"1";"";
"1241";"4412";"2";"";
"1241";"4424";"3";"1";
"1242";"4357";"1";"1";
"1242";"4356";"2";"";
"1242";"4733";"3";"";
"1242";"4734";"4";"";
"1242";"4896";"5";"";
"1242";"6852";"6";"";
"1242";"10852";"7";"";
"1243";"10669";"1";"";
"1243";"10671";"2";"";
"1243";"13541";"3";"";
"1243";"13543";"4";"";
"1243";"14423";"5";"1";
"1243";"14424";"6";"";
"1243";"14425";"7";"";
"1243";"14426";"8";"";
"1244";"10902";"1";"";
"1244";"10903";"2";"";
"1244";"10900";"3";"";
"1244";"10901";"4";"";
"1244";"10899";"5";"";
"1244";"13116";"6";"";
"1244";"13117";"7";"";
"1244";"13119";"8";"";
"1244";"13120";"9";"1";
"1245";"4414";"1";"";
"1245";"4415";"2";"1";
"1246";"4670";"1";"";
"1246";"4671";"2";"";
"1246";"4672";"3";"1";
"1246";"19131";"4";"";
"1247";"4183";"1";"1";
"1247";"4184";"2";"";
"1248";"4192";"1";"1";
"1248";"4182";"2";"";
"1248";"4180";"3";"";
"1248";"4181";"4";"";
"1249";"4581";"1";"";
"1249";"4582";"2";"";
"1249";"4583";"3";"";
"1249";"4584";"4";"";
"1249";"4585";"5";"1";
"1250";"4586";"1";"";
"1250";"4587";"2";"";
"1250";"4588";"3";"1";
"1251";"15907";"1";"1";
"1251";"15908";"2";"";
"1251";"10294";"3";"";
"1251";"10295";"4";"";
"1251";"10296";"5";"";
"1251";"10594";"6";"";
"1252";"3981";"1";"1";
"1252";"3982";"2";"";
"1252";"3983";"3";"";
"1253";"3986";"1";"1";
"1253";"3975";"2";"";
"1253";"3976";"3";"";
"1254";"3978";"1";"1";
"1254";"3979";"2";"";
"1254";"4446";"3";"";
"1254";"3980";"4";"";
"1255";"3977";"1";"";
"1255";"6878";"2";"";
"1255";"6879";"3";"";
"1255";"6880";"4";"";
"1255";"6881";"5";"";
"1255";"6882";"6";"1";
"1255";"10140";"7";"";
"1255";"10141";"8";"";
"1256";"3962";"1";"1";
"1260";"5571";"1";"1";
"1263";"3973";"1";"1";
"1263";"3974";"2";"";
"1263";"3972";"3";"";
"1264";"3970";"1";"1";
"1264";"3971";"2";"";
"1265";"3966";"1";"1";
"1265";"3967";"2";"";
"1265";"3965";"3";"";
"1266";"3968";"1";"1";
"1266";"3969";"2";"";
"1267";"8244";"1";"";
"1267";"10689";"2";"";
"1267";"10690";"3";"1";
"1267";"14556";"4";"";
"1271";"4237";"1";"1";
"1271";"4238";"2";"";
"1274";"4235";"1";"1";
"1274";"4236";"2";"";
"1280";"4134";"1";"1";
"1280";"4161";"2";"";
"1286";"17510";"1";"";
"1286";"17511";"2";"";
"1286";"17512";"3";"1";
"1286";"17513";"4";"";
"1286";"17514";"5";"";
"1286";"17515";"6";"";
"1288";"20045";"1";"1";
"1288";"20046";"2";"";
"1288";"20047";"3";"";
"1291";"4012";"1";"";
"1291";"4013";"2";"";
"1291";"5064";"3";"";
"1291";"5301";"4";"1";
"1291";"5302";"5";"";
"1291";"5303";"6";"";
"1292";"4020";"1";"1";
"1292";"4018";"2";"";
"1292";"4019";"3";"";
"1293";"4022";"1";"1";
"1293";"10590";"2";"";
"1293";"10589";"3";"";
"1294";"4023";"1";"1";
"1294";"10917";"2";"";
"1294";"10918";"3";"";
"1294";"10919";"4";"";
"1294";"10920";"5";"";
"1294";"11309";"6";"";
"1295";"4024";"1";"";
"1295";"4592";"2";"1";
"1295";"4593";"3";"";
"1295";"4742";"4";"";
"1295";"5140";"5";"";
"1295";"5141";"6";"";
"1295";"5142";"7";"";
"1295";"5143";"8";"";
"1295";"8793";"9";"";
"1295";"8794";"10";"";
"1295";"8795";"11";"";
"1295";"8796";"12";"";
"1295";"8797";"13";"";
"1295";"8798";"14";"";
"1295";"8799";"15";"";
"1295";"8800";"16";"";
"1295";"8801";"17";"";
"1295";"8802";"18";"";
"1295";"8927";"19";"";
"1295";"9160";"20";"";
"1295";"10039";"21";"";
"1295";"10040";"22";"";
"1295";"10041";"23";"";
"1295";"10042";"24";"";
"1295";"17158";"25";"";
"1295";"17159";"26";"";
"1295";"17160";"27";"";
"1295";"17161";"28";"";
"1296";"4027";"1";"";
"1296";"4025";"2";"1";
"1296";"4026";"3";"";
"1297";"6065";"1";"";
"1297";"6063";"2";"";
"1297";"5103";"3";"";
"1297";"5278";"4";"";
"1297";"5279";"5";"";
"1297";"6064";"6";"";
"1297";"4047";"7";"";
"1297";"6066";"8";"";
"1297";"7007";"9";"";
"1297";"7008";"10";"1";
"1297";"7009";"11";"";
"1297";"7010";"12";"";
"1297";"8724";"13";"";
"1297";"9184";"14";"";
"1297";"9185";"15";"";
"1297";"12939";"16";"";
"1298";"4048";"1";"";
"1298";"4049";"2";"";
"1298";"9451";"3";"";
"1298";"9452";"4";"1";
"1298";"9453";"5";"";
"1298";"9454";"6";"";
"1298";"9455";"7";"";
"1298";"14518";"8";"";
"1299";"4053";"1";"";
"1299";"4050";"2";"";
"1299";"4052";"3";"";
"1299";"4051";"4";"";
"1299";"4054";"5";"";
"1299";"7667";"6";"";
"1299";"7668";"7";"";
"1299";"7669";"8";"";
"1299";"7670";"9";"";
"1299";"7671";"10";"";
"1299";"7672";"11";"";
"1299";"7673";"12";"";
"1299";"7674";"13";"";
"1299";"7675";"14";"";
"1299";"7676";"15";"";
"1299";"7677";"16";"";
"1299";"7678";"17";"";
"1299";"7679";"18";"";
"1299";"7680";"19";"";
"1299";"7681";"20";"";
"1299";"7682";"21";"";
"1299";"7683";"22";"1";
"1299";"7684";"23";"";
"1299";"7685";"24";"";
"1299";"7686";"25";"";
"1299";"7687";"26";"";
"1299";"7688";"27";"";
"1299";"7689";"28";"";
"1299";"7690";"29";"";
"1299";"7691";"30";"";
"1299";"14557";"31";"";
"1300";"4056";"1";"";
"1300";"4057";"2";"";
"1300";"4975";"3";"";
"1300";"5158";"4";"";
"1300";"5509";"5";"";
"1300";"5668";"6";"";
"1300";"5670";"7";"";
"1300";"7708";"8";"";
"1300";"9099";"9";"";
"1300";"9100";"10";"";
"1300";"4055";"11";"";
"1300";"5669";"12";"1";
"1300";"10574";"13";"";
"1300";"11363";"14";"";
"1300";"11364";"15";"";
"1300";"11365";"16";"";
"1300";"14387";"17";"";
"1301";"4062";"1";"";
"1301";"4059";"2";"";
"1301";"4058";"3";"";
"1301";"4060";"4";"";
"1301";"4683";"5";"";
"1301";"5056";"6";"";
"1301";"5124";"7";"";
"1301";"5724";"8";"";
"1301";"7739";"9";"";
"1301";"7740";"10";"";
"1301";"7741";"11";"";
"1301";"7742";"12";"";
"1301";"7743";"13";"";
"1301";"7744";"14";"";
"1301";"7745";"15";"";
"1301";"7746";"16";"";
"1301";"7747";"17";"";
"1301";"7748";"18";"";
"1301";"7750";"19";"";
"1301";"7751";"20";"";
"1301";"7752";"21";"";
"1301";"7753";"22";"";
"1301";"7754";"23";"";
"1301";"7755";"24";"";
"1301";"7756";"25";"";
"1301";"7757";"26";"";
"1301";"7759";"27";"";
"1301";"7761";"28";"";
"1301";"7762";"29";"";
"1301";"7763";"30";"";
"1301";"8639";"31";"";
"1301";"9047";"32";"";
"1301";"9048";"33";"";
"1301";"11152";"34";"";
"1301";"11153";"35";"";
"1301";"11154";"36";"";
"1301";"11307";"37";"";
"1301";"11319";"38";"1";
"1301";"11320";"39";"";
"1301";"11341";"40";"";
"1301";"11342";"41";"";
"1301";"11346";"42";"";
"1302";"4063";"1";"1";
"1302";"4065";"2";"";
"1302";"4064";"3";"";
"1303";"4066";"1";"";
"1303";"4067";"2";"";
"1303";"9143";"3";"";
"1303";"9144";"4";"";
"1303";"9145";"5";"";
"1303";"9146";"6";"";
"1303";"9147";"7";"";
"1303";"9148";"8";"";
"1303";"9149";"9";"";
"1303";"9150";"10";"";
"1303";"9151";"11";"1";
"1303";"9152";"12";"";
"1303";"9153";"13";"";
"1303";"9154";"14";"";
"1303";"9155";"15";"";
"1303";"9156";"16";"";
"1303";"9157";"17";"";
"1303";"9158";"18";"";
"1303";"9159";"19";"";
"1303";"9247";"20";"";
"1303";"9248";"21";"";
"1303";"9250";"22";"";
"1303";"9251";"23";"";
"1303";"9252";"24";"";
"1303";"9253";"25";"";
"1303";"9254";"26";"";
"1303";"9255";"27";"";
"1303";"9256";"28";"";
"1303";"16335";"29";"";
"1304";"10211";"1";"";
"1304";"10212";"2";"";
"1304";"10213";"3";"1";
"1305";"4101";"1";"";
"1305";"4647";"2";"1";
"1305";"5062";"3";"";
"1305";"8527";"4";"";
"1305";"8528";"5";"";
"1305";"8529";"6";"";
"1305";"8530";"7";"";
"1305";"8531";"8";"";
"1305";"8532";"9";"";
"1305";"19112";"10";"";
"1305";"19113";"11";"";
"1306";"4105";"1";"1";
"1307";"4133";"1";"1";
"1307";"4121";"2";"";
"1307";"4123";"3";"";
"1307";"4124";"4";"";
"1307";"4122";"5";"";
"1308";"4138";"1";"1";
"1308";"4126";"2";"";
"1308";"4125";"3";"";
"1309";"4137";"1";"1";
"1309";"4129";"2";"";
"1309";"4127";"3";"";
"1309";"4130";"4";"";
"1309";"4128";"5";"";
"1310";"4135";"1";"1";
"1311";"4141";"1";"1";
"1311";"4142";"2";"";
"1312";"21353";"1";"";
"1312";"21354";"2";"1";
"1313";"4158";"1";"";
"1313";"4157";"2";"";
"1313";"16493";"3";"";
"1313";"16494";"4";"";
"1313";"16499";"5";"1";
"1314";"4172";"1";"1";
"1314";"4171";"2";"";
"1315";"4179";"1";"";
"1315";"4178";"2";"";
"1315";"4193";"3";"";
"1315";"9038";"4";"";
"1315";"9039";"5";"";
"1315";"9040";"6";"1";
"1315";"9042";"7";"";
"1315";"12571";"8";"";
"1316";"4199";"1";"";
"1316";"4200";"2";"";
"1316";"4201";"3";"";
"1316";"4202";"4";"";
"1316";"4203";"5";"";
"1316";"12694";"6";"";
"1316";"12695";"7";"";
"1316";"12696";"8";"1";
"1316";"12697";"9";"";
"1316";"12698";"10";"";
"1316";"12738";"11";"";
"1318";"4204";"1";"";
"1318";"4206";"2";"1";
"1318";"5139";"3";"";
"1318";"8278";"4";"";
"1319";"4208";"1";"";
"1319";"5042";"2";"";
"1319";"5043";"3";"";
"1319";"8987";"4";"";
"1319";"8988";"5";"";
"1319";"11402";"6";"";
"1319";"11653";"7";"1";
"1320";"4210";"1";"";
"1320";"4211";"2";"1";
"1320";"4212";"3";"";
"1320";"4213";"4";"";
"1321";"4220";"1";"1";
"1321";"4651";"2";"";
"1321";"9418";"3";"";
"1321";"9967";"4";"";
"1321";"9968";"5";"";
"1322";"4222";"1";"1";
"1322";"4223";"2";"";
"1322";"4224";"3";"";
"1322";"4225";"4";"";
"1323";"4231";"1";"";
"1323";"4232";"2";"1";
"1324";"4239";"1";"1";
"1324";"10619";"2";"";
"1324";"10620";"3";"";
"1324";"13015";"4";"";
"1324";"13016";"5";"";
"1324";"13017";"6";"";
"1325";"4240";"1";"1";
"1326";"4241";"1";"1";
"1326";"4242";"2";"";
"1327";"4249";"1";"";
"1327";"13448";"2";"";
"1327";"13449";"3";"1";
"1328";"4250";"1";"1";
"1328";"4255";"2";"";
"1329";"4252";"1";"";
"1329";"4253";"2";"1";
"1329";"4254";"3";"";
"1330";"4256";"1";"";
"1330";"4257";"2";"";
"1330";"4258";"3";"1";
"1331";"13473";"1";"1";
"1331";"13474";"2";"";
"1331";"13475";"3";"";
"1331";"13476";"4";"";
"1332";"4263";"1";"";
"1332";"4264";"2";"";
"1332";"4265";"3";"";
"1332";"4266";"4";"1";
"1333";"4267";"1";"1";
"1333";"4268";"2";"";
"1333";"4269";"3";"";
"1334";"17285";"1";"1";
"1334";"4270";"2";"";
"1334";"12679";"3";"";
"1335";"4271";"1";"";
"1335";"4272";"2";"";
"1335";"4273";"3";"";
"1335";"14297";"4";"1";
"1336";"4274";"1";"";
"1336";"4275";"2";"";
"1336";"4276";"3";"";
"1336";"4277";"4";"1";
"1336";"4378";"5";"";
"1336";"4379";"6";"";
"1337";"4278";"1";"";
"1337";"4279";"2";"";
"1337";"4280";"3";"";
"1337";"4281";"4";"";
"1337";"10075";"5";"1";
"1338";"4282";"1";"";
"1338";"4283";"2";"1";
"1338";"4284";"3";"";
"1339";"4286";"1";"";
"1339";"4287";"2";"1";
"1339";"4431";"3";"";
"1339";"5355";"4";"";
"1340";"4292";"1";"";
"1340";"4293";"2";"";
"1340";"4298";"3";"";
"1340";"8562";"4";"1";
"1340";"15839";"5";"";
"1341";"4304";"1";"";
"1341";"4355";"2";"";
"1341";"6788";"3";"";
"1341";"6789";"4";"";
"1341";"6799";"5";"";
"1341";"6800";"6";"";
"1341";"7425";"7";"";
"1341";"7426";"8";"";
"1341";"9190";"9";"";
"1341";"11062";"10";"";
"1341";"12827";"11";"1";
"1342";"4388";"1";"1";
"1342";"14901";"2";"";
"1342";"4389";"3";"";
"1343";"4320";"1";"1";
"1343";"4321";"2";"";
"1344";"11483";"1";"";
"1344";"11484";"2";"1";
"1344";"11485";"3";"";
"1344";"11486";"4";"";
"1345";"4328";"1";"";
"1345";"4329";"2";"1";
"1345";"5067";"3";"";
"1346";"4330";"1";"";
"1346";"10754";"2";"1";
"1346";"10750";"3";"";
"1346";"10753";"4";"";
"1346";"10752";"5";"";
"1346";"11648";"6";"";
"1346";"11736";"7";"";
"1347";"16896";"1";"";
"1347";"16897";"2";"";
"1347";"16898";"3";"";
"1347";"16899";"4";"1";
"1348";"4333";"1";"1";
"1348";"4334";"2";"";
"1349";"4341";"1";"";
"1349";"4342";"2";"1";
"1349";"4712";"3";"";
"1349";"11507";"4";"";
"1349";"11508";"5";"";
"1349";"11509";"6";"";
"1349";"11510";"7";"";
"1349";"14303";"8";"";
"1349";"14408";"9";"";
"1349";"14448";"10";"";
"1349";"14449";"11";"";
"1350";"4349";"1";"";
"1350";"4362";"2";"";
"1350";"7072";"3";"";
"1350";"7075";"4";"";
"1350";"7076";"5";"1";
"1350";"7692";"6";"";
"1350";"7693";"7";"";
"1350";"8774";"8";"";
"1350";"9089";"9";"";
"1350";"10821";"10";"";
"1351";"4351";"1";"";
"1351";"4380";"2";"";
"1351";"4381";"3";"";
"1351";"5163";"4";"1";
"1351";"5164";"5";"";
"1351";"11610";"6";"";
"1352";"4352";"1";"";
"1352";"4353";"2";"";
"1352";"4354";"3";"";
"1352";"12828";"4";"1";
"1352";"12947";"5";"";
"1353";"4358";"1";"";
"1353";"4359";"2";"1";
"1353";"4360";"3";"";
"1354";"4376";"1";"";
"1354";"4377";"2";"1";
"1354";"5179";"3";"";
"1354";"5180";"4";"";
"1355";"4373";"1";"";
"1355";"4375";"2";"";
"1355";"4385";"3";"1";
"1355";"4968";"4";"";
"1355";"5105";"5";"";
"1355";"7820";"6";"";
"1355";"7821";"7";"";
"1355";"7822";"8";"";
"1355";"7823";"9";"";
"1355";"7826";"10";"";
"1355";"7827";"11";"";
"1355";"7828";"12";"";
"1355";"7829";"13";"";
"1355";"7830";"14";"";
"1355";"7831";"15";"";
"1356";"4394";"1";"1";
"1357";"4416";"1";"";
"1357";"4417";"2";"";
"1357";"4418";"3";"";
"1357";"4976";"4";"";
"1357";"8411";"5";"1";
"1357";"8412";"6";"";
"1357";"8413";"7";"";
"1357";"14619";"8";"";
"1358";"4404";"1";"1";
"1358";"4405";"2";"";
"1359";"4420";"1";"";
"1359";"4421";"2";"";
"1359";"4422";"3";"";
"1359";"14041";"4";"1";
"1359";"14042";"5";"";
"1359";"14412";"6";"";
"1360";"4433";"1";"";
"1360";"4434";"2";"1";
"1360";"4435";"3";"";
"1361";"4454";"1";"";
"1361";"4455";"2";"";
"1361";"4738";"3";"";
"1361";"6835";"4";"";
"1361";"6836";"5";"";
"1361";"11467";"6";"";
"1361";"11468";"7";"";
"1361";"12830";"8";"";
"1361";"13539";"9";"1";
"1362";"4466";"1";"1";
"1363";"4467";"1";"";
"1363";"5400";"2";"";
"1363";"5480";"3";"";
"1363";"11795";"4";"1";
"1363";"11796";"5";"";
"1363";"11797";"6";"";
"1363";"11798";"7";"";
"1363";"11799";"8";"";
"1363";"11800";"9";"";
"1364";"4470";"1";"";
"1364";"4473";"2";"";
"1364";"4474";"3";"1";
"1364";"4475";"4";"";
"1365";"4478";"1";"";
"1365";"4482";"2";"";
"1365";"4965";"3";"";
"1365";"4967";"4";"";
"1365";"10179";"5";"1";
"1365";"10181";"6";"";
"1365";"10182";"7";"";
"1365";"10183";"8";"";
"1365";"11607";"9";"";
"1365";"11608";"10";"";
"1365";"11609";"11";"";
"1366";"4480";"1";"";
"1366";"4481";"2";"";
"1366";"4483";"3";"";
"1366";"4496";"4";"";
"1366";"12831";"5";"1";
"1367";"4485";"1";"";
"1367";"4486";"2";"";
"1367";"14831";"3";"";
"1367";"14832";"4";"";
"1367";"17896";"5";"";
"1367";"17897";"6";"1";
"1368";"4487";"1";"";
"1368";"19459";"2";"1";
"1369";"4488";"1";"";
"1369";"4489";"2";"";
"1369";"16489";"3";"";
"1369";"16490";"4";"";
"1369";"16491";"5";"1";
"1369";"16492";"6";"";
"1372";"4506";"1";"1";
"1373";"4908";"1";"1";
"1373";"4909";"2";"";
"1373";"4910";"3";"";
"1373";"4911";"4";"";
"1373";"4924";"5";"";
"1373";"5849";"6";"";
"1373";"5850";"7";"";
"1373";"5851";"8";"";
"1374";"4501";"1";"";
"1374";"4502";"2";"";
"1374";"16900";"3";"";
"1374";"16901";"4";"1";
"1375";"4504";"1";"";
"1375";"4505";"2";"";
"1375";"4507";"3";"";
"1375";"6841";"4";"";
"1375";"6842";"5";"";
"1375";"8335";"6";"";
"1375";"8336";"7";"";
"1375";"8337";"8";"";
"1375";"8338";"9";"";
"1375";"8339";"10";"";
"1375";"8340";"11";"";
"1375";"11011";"12";"";
"1375";"11012";"13";"";
"1375";"11013";"14";"1";
"1376";"5204";"1";"";
"1376";"5205";"2";"";
"1376";"5206";"3";"";
"1376";"7407";"4";"";
"1376";"7408";"5";"";
"1376";"7409";"6";"";
"1376";"7410";"7";"";
"1376";"7411";"8";"";
"1376";"7412";"9";"";
"1376";"7413";"10";"";
"1376";"7414";"11";"";
"1376";"7415";"12";"";
"1376";"7416";"13";"";
"1376";"7417";"14";"1";
"1376";"7418";"15";"";
"1376";"7419";"16";"";
"1376";"7420";"17";"";
"1376";"7421";"18";"";
"1376";"7591";"19";"";
"1376";"11437";"20";"";
"1376";"11438";"21";"";
"1377";"4536";"1";"";
"1377";"4537";"2";"";
"1377";"4684";"3";"";
"1377";"5057";"4";"";
"1377";"5058";"5";"";
"1377";"5406";"6";"";
"1377";"5408";"7";"";
"1377";"7713";"8";"";
"1377";"7714";"9";"";
"1377";"7715";"10";"";
"1377";"7716";"11";"";
"1377";"7717";"12";"";
"1377";"7718";"13";"";
"1377";"7719";"14";"";
"1377";"7720";"15";"";
"1377";"7721";"16";"";
"1377";"7722";"17";"";
"1377";"7723";"18";"";
"1377";"7724";"19";"";
"1377";"7725";"20";"";
"1377";"7726";"21";"";
"1377";"7727";"22";"";
"1377";"7728";"23";"";
"1377";"7729";"24";"";
"1377";"7730";"25";"1";
"1377";"7731";"26";"";
"1377";"7732";"27";"";
"1377";"7733";"28";"";
"1377";"7734";"29";"";
"1377";"7735";"30";"";
"1377";"7736";"31";"";
"1378";"4652";"1";"1";
"1378";"5560";"2";"";
"1378";"7040";"3";"";
"1378";"7041";"4";"";
"1378";"10188";"5";"";
"1379";"5825";"1";"";
"1379";"5824";"2";"";
"1379";"5823";"3";"";
"1379";"5582";"4";"";
"1379";"4994";"5";"";
"1379";"4995";"6";"";
"1379";"4993";"7";"";
"1379";"5581";"8";"";
"1379";"8990";"9";"";
"1379";"8992";"10";"";
"1379";"8994";"11";"";
"1379";"11498";"12";"";
"1379";"11499";"13";"";
"1379";"11500";"14";"";
"1379";"11501";"15";"";
"1379";"11502";"16";"1";
"1379";"11650";"17";"";
"1383";"14641";"1";"1";
"1383";"5119";"2";"";
"1383";"5665";"3";"";
"1383";"8617";"4";"";
"1385";"11896";"1";"1";
"1385";"11897";"2";"";
"1385";"11898";"3";"";
"1386";"4503";"1";"1";
"1386";"4523";"2";"";
"1386";"4524";"3";"";
"1386";"19466";"4";"";
"1386";"19467";"5";"";
"1387";"4499";"1";"1";
"1387";"14855";"2";"";
"1387";"16839";"3";"";
"1388";"5572";"1";"";
"1388";"16707";"2";"";
"1388";"16708";"3";"1";
"1388";"19470";"4";"";
"1390";"4686";"1";"1";
"1390";"10596";"2";"";
"1390";"10595";"3";"";
"1391";"4513";"1";"";
"1391";"4514";"2";"1";
"1391";"9162";"3";"";
"1391";"17039";"4";"";
"1392";"4508";"1";"";
"1392";"4509";"2";"";
"1392";"8866";"3";"1";
"1392";"8867";"4";"";
"1392";"8868";"5";"";
"1392";"8869";"6";"";
"1392";"8870";"7";"";
"1397";"4530";"1";"1";
"1401";"4528";"1";"1";
"1401";"4529";"2";"";
"1402";"4510";"1";"";
"1402";"4511";"2";"";
"1402";"8772";"3";"";
"1402";"8773";"4";"";
"1402";"9161";"5";"1";
"1402";"10314";"6";"";
"1402";"10315";"7";"";
"1402";"10316";"8";"";
"1402";"11038";"9";"";
"1403";"4512";"1";"1";
"1404";"5414";"1";"";
"1404";"6699";"2";"";
"1404";"6700";"3";"";
"1404";"6701";"4";"";
"1404";"6702";"5";"";
"1404";"6703";"6";"1";
"1404";"6704";"7";"";
"1404";"6705";"8";"";
"1404";"6706";"9";"";
"1404";"6707";"10";"";
"1406";"4531";"1";"1";
"1407";"4532";"1";"";
"1407";"4533";"2";"";
"1407";"16336";"3";"1";
"1408";"4538";"1";"1";
"1414";"4665";"1";"";
"1414";"4577";"2";"";
"1414";"4578";"3";"";
"1414";"4579";"4";"";
"1414";"4580";"5";"";
